method,attack,seed,round,client,is_attacker,norm
source_aware,True,0,17,rsna_b,False,48.83660125732422
source_aware,True,0,17,rsna_a,False,68.72026824951172
source_aware,True,0,17,kerm_b,False,63.601314544677734
source_aware,True,0,18,rsna_c,True,44.800331115722656
source_aware,True,0,18,rsna_a,False,99.23590087890625
source_aware,True,0,18,kerm_a,False,101.5313720703125
source_aware,True,0,18,rsna_b,False,56.183349609375
source_aware,True,0,19,rsna_c,True,86.85017395019531
source_aware,True,0,19,kerm_b,False,139.69541931152344
source_aware,True,0,19,rsna_a,False,57.70753479003906
source_aware,True,0,19,kerm_a,False,79.76602172851562
source_aware,True,0,20,rsna_c,True,67.9734878540039
source_aware,True,0,20,kerm_a,False,91.79075622558594
source_aware,True,0,20,rsna_b,False,38.9191780090332
source_aware,True,0,20,rsna_a,False,66.22468566894531
source_aware,True,0,21,rsna_c,True,87.824462890625
source_aware,True,0,21,kerm_b,False,84.87220001220703
source_aware,True,0,21,kerm_a,False,85.21585845947266
source_aware,True,0,21,rsna_b,False,38.34870147705078
source_aware,True,0,22,rsna_c,True,42.3745231628418
source_aware,True,0,22,rsna_a,False,77.76020812988281
source_aware,True,0,22,rsna_b,False,60.73466110229492
source_aware,True,0,22,kerm_a,False,114.00057983398438
source_aware,True,0,23,rsna_c,True,78.21533966064453
source_aware,True,0,23,kerm_b,False,77.08145141601562
source_aware,True,0,23,rsna_a,False,59.468318939208984
source_aware,True,0,23,kerm_a,False,54.4981689453125
source_aware,True,0,24,rsna_c,True,58.28336715698242
source_aware,True,0,24,kerm_b,False,71.54471588134766
source_aware,True,0,24,rsna_b,False,50.396846771240234
source_aware,True,0,24,rsna_a,False,59.461151123046875
source_aware,True,0,25,rsna_c,True,62.331260681152344
source_aware,True,0,25,kerm_a,False,84.28604125976562
source_aware,True,0,25,rsna_b,False,57.54777526855469
source_aware,True,0,25,kerm_b,False,87.2649154663086
source_aware,True,0,26,rsna_c,True,46.81761169433594
source_aware,True,0,26,kerm_b,False,73.15116119384766
source_aware,True,0,26,rsna_b,False,38.5536994934082
source_aware,True,0,26,rsna_a,False,84.95140838623047
source_aware,True,0,27,rsna_c,True,67.3796157836914
